feature,mean_importance
SSO:000029792,0.0
SSO:000011161,0.0
SSO:000007092,0.0
SSO:000001398,0.0
SSO:000017014,0.0
SSO:000010223,0.0
SSO:000033157,0.0
SSO:000044182,0.0
SSO:000020552,0.0
SSO:000021594,0.0
SSO:000043229,0.0
SSO:000001305,0.0
SSO:000033973,0.0
SSO:000024877,0.0
SSO:000007205,0.0
SSO:000019531,0.0
SSO:000017834,0.0
SSO:000004055,0.0
SSO:000041789,0.0
SSO:000017384,0.0
SSO:000005119,0.0
SSO:000029198,0.0
SSO:000042543,0.0
SSO:000009187,0.0
SSO:000019242,0.0
SSO:000043536,0.0
SSO:000022786,0.0
SSO:000010272,0.0
SSO:000006909,0.0
SSO:000000840,0.0
SSO:000033843,0.0
SSO:000029599,0.0
SSO:000020639,0.0
SSO:000033922,0.0
SSO:000003038,0.0
SSO:000007044,0.0
SSO:000012495,0.0
SSO:000007459,0.0
SSO:000020444,0.0
SSO:000034651,0.0
SSO:000021436,0.0
SSO:000018570,0.0
SSO:000010455,0.0
SSO:000026431,0.0
SSO:000020446,0.0
SSO:000029919,0.0
SSO:000026073,0.0
SSO:000010037,0.0
SSO:000008157,0.0
SSO:000036322,0.0
SSO:000006156,0.0
SSO:000009993,0.0
SSO:000017386,0.0
SSO:000042430,0.0
SSO:000003323,0.0
SSO:000044149,0.0
SSO:000002841,0.0
SSO:000017759,0.0
SSO:000002800,0.0
SSO:000021640,0.0
SSO:000001466,0.0
SSO:000020272,0.0
SSO:000005110,0.0
SSO:000033566,0.0
SSO:000021793,0.0
SSO:000029910,0.0
SSO:000007828,0.0
SSO:000013541,0.0
SSO:000005751,0.0
SSO:000004828,0.0
SSO:000001464,0.0
SSO:000008379,0.0
SSO:000009982,0.0
SSO:000009614,0.0
SSO:000024142,0.0
SSO:000034525,0.0
SSO:000010639,0.0
SSO:000003341,0.0
SSO:000012786,0.0
SSO:000020657,0.0
SSO:000007683,0.0
SSO:000021286,0.0
SSO:000033498,0.0
SSO:000002823,0.0
SSO:000035420,0.0
SSO:000002809,0.0
SSO:000013624,0.0
SSO:000017665,0.0
SSO:000024386,0.0
SSO:000042092,0.0
SSO:000001839,0.0
SSO:000042866,0.0
SSO:000044061,0.0
SSO:000021284,0.0
SSO:000000936,0.0
SSO:000006900,0.0
SSO:000033821,0.0
SSO:000011113,0.0
SSO:000042242,0.0
SSO:000000242,0.0
SSO:000002795,0.0
SSO:000002561,0.0
SSO:000031342,0.0
SSO:000043056,0.0
SSO:000018206,0.0
SSO:000024175,0.0
SSO:000043602,0.0
SSO:000035495,0.0
SSO:000021549,0.0
SSO:000017392,0.0
SSO:000001098,0.0
SSO:000007110,0.0
SSO:000012198,0.0
SSO:000002648,0.0
SSO:000033132,0.0
SSO:000024318,0.0
SSO:000021671,0.0
SSO:000006373,0.0
SSO:000029051,0.0
SSO:000043978,0.0
SSO:000023861,0.0
SSO:000008307,0.0
SSO:000021089,0.0
SSO:000005644,0.0
SSO:000020369,0.0
SSO:000042555,0.0
SSO:000002975,0.0
SSO:000005280,0.0
SSO:000017788,0.0
SSO:000002765,0.0
SSO:000041675,0.0
SSO:000035697,0.0
SSO:000005521,0.0
SSO:000043969,0.0
SSO:000025065,0.0
SSO:000029525,0.0
SSO:000005271,0.0
SSO:000029348,0.0
SSO:000020550,0.0
SSO:000029282,0.0
SSO:000010158,0.0
SSO:000034025,0.0
SSO:000030970,0.0
SSO:000018598,0.0
SSO:000005970,0.0
SSO:000042374,0.0
SSO:000001169,0.0
SSO:000011899,0.0
SSO:000012744,0.0
SSO:000036525,0.0
SSO:000012956,0.0
SSO:000010217,0.0
SSO:000022945,0.0
SSO:000019228,0.0
SSO:000019578,0.0
SSO:000025739,0.0
SSO:000006450,0.0
SSO:000000721,0.0
SSO:000026200,0.0
SSO:000021087,0.0
SSO:000033064,0.0
SSO:000004422,0.0
SSO:000017833,0.0
SSO:000043777,0.0
SSO:000041596,0.0
SSO:000005055,0.0
SSO:000009809,0.0
SSO:000033372,0.0
SSO:000013000,0.0
SSO:000010559,0.0
SSO:000020234,0.0
SSO:000012746,0.0
SSO:000009688,0.0
SSO:000001986,0.0
SSO:000035348,0.0
SSO:000020367,0.0
SSO:000013405,0.0
SSO:000010706,0.0
SSO:000001340,0.0
SSO:000021763,0.0
SSO:000023753,0.0
SSO:000000330,0.0
SSO:000017344,0.0
SSO:000004799,0.0
SSO:000023405,0.0
SSO:000025467,0.0
SSO:000043656,0.0
SSO:000036880,0.0
SSO:000010795,0.0
SSO:000042583,0.0
SSO:000031438,0.0
SSO:000016627,0.0
SSO:000012242,0.0
SSO:000043002,0.0
SSO:000023785,0.0
SSO:000026730,0.0
SSO:000020530,0.0
SSO:000009996,0.0
SSO:000021808,0.0
SSO:000010138,0.0
SSO:000020704,0.0
SSO:000023041,0.0
SSO:000005046,0.0
SSO:000019090,0.0
SSO:000008903,0.0
SSO:000029432,0.0
SSO:000002993,0.0
SSO:000013568,0.0
SSO:000022718,0.0
SSO:000020559,0.0
SSO:000007084,0.0
SSO:000005287,0.0
SSO:000043654,0.0
SSO:000031394,0.0
SSO:000036264,0.0
SSO:000023220,0.0
SSO:000009661,0.0
SSO:000018624,0.0
SSO:000029784,0.0
SSO:000021540,0.0
SSO:000003324,0.0
SSO:000013524,0.0
SSO:000013600,0.0
SSO:000018702,0.0
SSO:000013007,0.0
SSO:000013227,0.0
SSO:000002014,0.0
SSO:000004043,0.0
SSO:000001125,0.0
SSO:000033846,0.0
SSO:000033844,0.0
SSO:000034599,0.0
SSO:000018848,0.0
SSO:000012388,0.0
SSO:000024392,0.0
SSO:000012025,0.0
SSO:000002826,0.0
SSO:000031186,0.0
SSO:000021292,0.0
SSO:000003191,0.0
SSO:000018482,0.0
SSO:000000168,0.0
SSO:000016629,0.0
SSO:000021071,0.0
SSO:000005035,0.0
SSO:000008974,0.0
SSO:000016817,0.0
SSO:000002189,0.0
SSO:000025469,0.0
SSO:000007797,0.0
SSO:000000569,0.0
SSO:000036339,0.0
SSO:000000008,0.0
SSO:000009548,0.0
SSO:000006977,0.0
SSO:000003326,0.0
SSO:000033152,0.0
SSO:000005430,0.0
SSO:000042518,0.0
SSO:000006306,0.0
SSO:000025627,0.0
SSO:000000525,0.0
SSO:000041892,0.0
SSO:000008860,0.0
SSO:000008286,0.0
SSO:000043876,0.0
SSO:000037107,0.0
SSO:000021899,0.0
SSO:000020217,0.0
SSO:000001785,0.0
SSO:000006046,0.0
SSO:000007708,0.0
SSO:000025209,0.0
SSO:000001405,0.0
SSO:000029578,0.0
SSO:000025223,0.0
SSO:000029569,0.0
SSO:000035126,0.0
SSO:000043874,0.0
SSO:000029008,0.0
SSO:000020088,0.0
SSO:000043121,0.0
SSO:000002650,0.0
SSO:000024004,0.0
SSO:000020013,0.0
SSO:000009559,0.0
SSO:000025362,0.0
SSO:000020661,0.0
SSO:000010462,0.0
SSO:000011159,0.0
SSO:000001041,0.0
SSO:000028891,0.0
SSO:000017673,0.0
SSO:000024006,0.0
SSO:000017095,0.0
SSO:000002253,0.0
SSO:000041664,0.0
SSO:000009443,0.0
SSO:000001607,0.0
SSO:000008049,0.0
SSO:000020325,0.0
SSO:000030046,0.0
SSO:000038094,0.0
SSO:000018822,0.0
SSO:000008433,0.0
SSO:000001077,0.0
SSO:000017362,0.0
SSO:000042133,0.0
SSO:000009657,0.0
SSO:000022972,0.0
SSO:000012350,0.0
SSO:000033605,0.0
SSO:000030021,0.0
SSO:000005134,0.0
SSO:000042373,0.0
SSO:000006912,0.0
SSO:000001024,0.0
SSO:000005896,0.0
SSO:000017504,0.0
SSO:000009091,0.0
SSO:000009630,0.0
SSO:000017027,0.0
SSO:000012391,0.0
SSO:000019560,0.0
SSO:000012465,0.0
SSO:000013098,0.0
SSO:000032032,0.0
SSO:000029168,0.0
SSO:000030044,0.0
SSO:000005968,0.0
SSO:000016856,0.0
SSO:000038642,0.0
SSO:000012060,0.0
SSO:000003472,0.0
SSO:000017052,0.0
SSO:000017281,0.0
SSO:000008587,0.0
SSO:000012847,0.0
SSO:000043118,0.0
SSO:000018340,0.0
SSO:000009704,0.0
SSO:000042662,0.0
SSO:000020841,0.0
SSO:000004907,0.0
SSO:000033479,0.0
SSO:000004145,0.0
SSO:000043186,0.0
SSO:000021558,0.0
SSO:000021904,0.0
SSO:000017277,0.0
SSO:000003114,0.0
SSO:000007145,0.0
SSO:000005306,0.0
SSO:000031449,0.0
SSO:000042329,0.0
SSO:000004894,0.0
SSO:000010147,0.0
SSO:000011995,0.0
SSO:000025603,0.0
SSO:000022902,0.0
SSO:000021906,0.0
SSO:000019339,0.0
SSO:000008869,0.0
SSO:000009539,0.0
SSO:000010088,0.0
SSO:000010516,0.0
SSO:000029181,0.0
SSO:000010149,0.0
SSO:000018918,0.0
SSO:000005185,0.0
SSO:000036452,0.0
SSO:000026384,0.0
SSO:000025241,0.0
SSO:000005893,0.0
SSO:000024632,0.0
SSO:000039817,0.0
SSO:000029985,0.0
SSO:000000314,0.0
SSO:000001568,0.0
SSO:000012109,0.0
SSO:000016665,0.0
SSO:000019350,0.0
SSO:000017074,0.0
SSO:000009367,0.0
SSO:000013265,0.0
SSO:000024166,0.0
SSO:000018859,0.0
SSO:000001442,0.0
SSO:000003292,0.0
SSO:000012934,0.0
SSO:000010823,0.0
SSO:000025506,0.0
SSO:000012669,0.0
SSO:000029177,0.0
SSO:000006035,0.0
SSO:000000404,0.0
SSO:000030083,0.0
SSO:000021711,0.0
SSO:000031401,0.0
SSO:000021831,0.0
SSO:000003433,0.0
SSO:000003687,0.0
SSO:000007805,0.0
SSO:000003485,0.0
SSO:000023921,0.0
SSO:000016949,0.0
SSO:000044308,0.0
SSO:000003148,0.0
SSO:000036495,0.0
SSO:000026460,0.0
SSO:000030866,0.0
SSO:000003089,0.0
SSO:000034667,0.0
SSO:000020462,0.0
SSO:000017006,0.0
SSO:000043342,0.0
SSO:000031056,0.0
SSO:000012801,0.0
SSO:000016802,0.0
SSO:000034060,0.0
SSO:000033426,0.0
SSO:000029337,0.0
SSO:000023822,0.0
SSO:000043843,0.0
SSO:000002099,0.0
SSO:000013417,0.0
SSO:000036572,0.0
SSO:000032221,0.0
SSO:000021665,0.0
SSO:000025472,0.0
SSO:000012146,0.0
SSO:000008606,0.0
SSO:000024649,0.0
SSO:000004190,0.0
SSO:000001046,0.0
SSO:000022951,0.0
SSO:000000002,0.0
SSO:000022990,0.0
SSO:000001044,0.0
SSO:000008632,0.0
SSO:000028900,0.0
SSO:000003163,0.0
SSO:000006041,0.0
SSO:000010855,0.0
SSO:000011856,0.0
SSO:000039071,0.0
SSO:000024114,0.0
SSO:000020103,0.0
SSO:000020345,0.0
SSO:000030026,0.0
SSO:000029216,0.0
SSO:000002948,0.0
SSO:000000556,0.0
SSO:000029803,0.0
SSO:000003209,0.0
SSO:000020511,0.0
SSO:000024434,0.0
SSO:000035438,0.0
SSO:000012798,0.0
SSO:000009251,0.0
SSO:000033732,0.0
SSO:000018488,0.0
SSO:000021467,0.0
SSO:000021761,0.0
SSO:000000363,0.0
SSO:000041800,0.0
SSO:000016904,0.0
SSO:000012931,0.0
SSO:000017188,0.0
SSO:000002575,0.0
SSO:000017312,0.0
SSO:000029394,0.0
SSO:000012375,0.0
SSO:000012248,0.0
SSO:000000533,0.0
SSO:000000401,0.0
SSO:000026191,0.0
SSO:000036363,0.0
SSO:000029619,0.0
SSO:000042151,0.0
SSO:000018907,0.0
SSO:000025501,0.0
SSO:000043168,0.0
SSO:000020846,0.0
SSO:000020664,0.0
SSO:000033773,0.0
SSO:000042857,0.0
SSO:000000585,0.0
SSO:000003506,0.0
SSO:000028896,0.0
SSO:000021834,0.0
SSO:000003074,0.0
SSO:000025485,0.0
SSO:000012183,0.0
SSO:000033963,0.0
SSO:000009740,0.0
SSO:000000960,0.0
SSO:000017589,0.0
SSO:000009701,0.0
SSO:000012517,0.0
SSO:000007859,0.0
SSO:000024571,0.0
SSO:000024867,0.0
SSO:000011940,0.0
SSO:000025589,0.0
SSO:000008958,0.0
SSO:000005918,0.0
SSO:000006523,0.0
SSO:000021318,0.0
SSO:000028882,0.0
SSO:000007612,0.0
SSO:000008573,0.0
SSO:000021346,0.0
SSO:000007098,0.0
SSO:000002299,0.0
SSO:000044231,0.0
SSO:000029146,0.0
SSO:000018970,0.0
SSO:000025640,0.0
SSO:000033050,0.0
SSO:000019155,0.0
SSO:000000053,0.0
SSO:000019990,0.0
SSO:000031420,0.0
SSO:000013154,0.0
SSO:000026417,0.0
SSO:000000536,0.0
SSO:000010336,0.0
SSO:000010302,0.0
SSO:000023662,0.0
SSO:000009696,0.0
SSO:000023842,0.0
SSO:000010267,0.0
SSO:000008163,0.0
SSO:000008674,0.0
SSO:000010821,0.0
SSO:000003052,0.0
SSO:000035931,0.0
SSO:000029382,0.0
SSO:000011987,0.0
SSO:000016920,0.0
SSO:000043902,0.0
SSO:000017244,0.0
SSO:000012394,0.0
SSO:000005944,0.0
SSO:000019393,0.0
SSO:000002914,0.0
SSO:000008620,0.0
SSO:000018306,0.0
SSO:000024549,0.0
SSO:000012619,0.0
SSO:000026058,0.0
SSO:000012827,0.0
SSO:000012876,0.0
SSO:000017292,0.0
SSO:000005131,0.0
SSO:000000908,0.0
SSO:000001592,0.0
SSO:000043060,0.0
SSO:000025454,0.0
SSO:000029931,0.0
SSO:000030681,0.0
SSO:000000489,0.0
SSO:000021344,0.0
SSO:000006206,0.0
SSO:000006026,0.0
SSO:000005380,0.0
SSO:000043945,0.0
SSO:000004943,0.0
SSO:000020278,0.0
SSO:000025049,0.0
SSO:000003095,0.0
SSO:000020611,0.0
SSO:000005983,0.0
SSO:000020269,0.0
SSO:000002916,0.0
SSO:000042612,0.0
SSO:000039286,0.0
SSO:000032453,0.0
SSO:000024148,0.0
SSO:000001201,0.0
SSO:000005428,0.0
SSO:000001912,0.0
SSO:000010173,0.0
SSO:000019288,0.0
SSO:000009693,0.0
SSO:000021674,0.0
SSO:000043631,0.0
SSO:000023092,0.0
SSO:000031330,0.0
SSO:000003212,0.0
SSO:000037230,0.0
SSO:000005276,0.0
SSO:000025157,0.0
SSO:000020747,0.0
SSO:000012291,0.0
SSO:000041752,0.0
SSO:000013035,0.0
SSO:000017262,0.0
SSO:000009959,0.0
SSO:000035969,0.0
SSO:000031887,0.0
SSO:000004670,0.0
SSO:000018686,0.0
SSO:000012033,0.0
SSO:000029602,0.0
SSO:000001185,0.0
SSO:000020231,0.0
SSO:000024341,0.0
SSO:000004108,0.0
SSO:000002278,0.0
SSO:000013459,0.0
SSO:000002129,0.0
SSO:000001760,0.0
SSO:000033905,0.0
SSO:000029768,0.0
SSO:000018863,0.0
SSO:000011029,0.0
SSO:000038588,0.0
SSO:000021676,0.0
SSO:000026218,0.0
SSO:000028998,0.0
SSO:000019440,0.0
SSO:000021627,0.0
SSO:000007206,0.0
SSO:000026283,0.0
SSO:000023543,0.0
SSO:000020082,0.0
SSO:000042626,0.0
SSO:000012487,0.0
SSO:000017976,0.0
SSO:000013280,0.0
SSO:000010424,0.0
SSO:000005609,0.0
SSO:000019311,0.0
SSO:000002843,0.0
SSO:000008383,0.0
SSO:000010747,0.0
SSO:000018731,0.0
SSO:000022366,0.0
SSO:000021027,0.0
SSO:000038648,0.0
SSO:000003478,0.0
SSO:000020477,0.0
SSO:000033841,0.0
SSO:000043406,0.0
SSO:000011506,0.0
SSO:000002267,0.0
SSO:000001172,0.0
SSO:000011076,0.0
SSO:000042108,0.0
SSO:000009372,0.0
SSO:000025558,0.0
SSO:000025515,0.0
SSO:000008989,0.0
SSO:000033823,0.0
SSO:000044269,0.0
SSO:000034554,0.0
SSO:000033210,0.0
SSO:000020675,0.0
SSO:000022237,0.0
SSO:000011915,0.0
SSO:000023439,0.0
SSO:000013044,0.0
SSO:000019363,0.0
SSO:000021425,0.0
SSO:000007380,0.0
SSO:000004380,0.0
SSO:000012192,0.0
SSO:000009594,0.0
SSO:000019394,0.0
SSO:000024243,0.0
SSO:000004891,0.0
SSO:000009749,0.0
SSO:000020957,0.0
SSO:000022997,0.0
SSO:000033369,0.0
SSO:000019619,0.0
SSO:000010818,0.0
SSO:000007837,0.0
SSO:000007983,0.0
SSO:000001864,0.0
SSO:000004428,0.0
SSO:000010152,0.0
SSO:000021343,0.0
SSO:000039453,0.0
SSO:000000045,0.0
SSO:000021478,0.0
SSO:000009505,0.0
SSO:000021469,0.0
SSO:000018894,0.0
SSO:000016831,0.0
SSO:000036768,0.0
SSO:000000449,0.0
SSO:000036636,0.0
SSO:000025116,0.0
SSO:000034999,0.0
SSO:000009468,0.0
SSO:000017040,0.0
SSO:000021065,0.0
SSO:000038650,0.0
SSO:000005463,0.0
SSO:000025794,0.0
SSO:000005612,0.0
SSO:000017782,0.0
SSO:000004946,0.0
SSO:000003241,0.0
SSO:000007719,0.0
SSO:000003200,0.0
SSO:000009299,0.0
SSO:000002787,0.0
SSO:000033591,0.0
SSO:000001635,0.0
SSO:000004719,0.0
SSO:000025547,0.0
SSO:000020372,0.0
SSO:000009028,0.0
SSO:000000017,0.0
SSO:000042681,0.0
SSO:000012700,0.0
SSO:000030098,0.0
SSO:000018790,0.0
SSO:000024793,0.0
SSO:000029019,0.0
SSO:000012951,0.0
SSO:000012393,0.0
SSO:000010628,0.0
SSO:000033234,0.0
SSO:000025246,0.0
SSO:000012873,0.0
SSO:000010835,0.0
SSO:000009426,0.0
SSO:000004598,0.0
SSO:000034183,0.0
SSO:000031348,0.0
SSO:000005986,0.0
SSO:000025244,0.0
SSO:000009747,0.0
SSO:000039114,0.0
SSO:000042131,0.0
SSO:000012155,0.0
SSO:000017878,0.0
SSO:000024113,0.0
SSO:000005955,0.0
SSO:000021355,0.0
SSO:000017680,0.0
SSO:000019144,0.0
SSO:000016965,0.0
SSO:000026243,0.0
SSO:000024558,0.0
SSO:000016580,0.0
SSO:000012162,0.0
SSO:000006850,0.0
SSO:000043590,0.0
SSO:000013249,0.0
SSO:000005232,0.0
SSO:000018618,0.0
SSO:000002892,0.0
SSO:000017377,0.0
SSO:000009336,0.0
SSO:000001215,0.0
SSO:000025766,0.0
SSO:000009498,0.0
SSO:000007600,0.0
SSO:000016867,0.0
SSO:000009127,0.0
SSO:000000382,0.0
SSO:000004707,0.0
SSO:000002638,0.0
SSO:000024564,0.0
SSO:000002974,0.0
SSO:000016693,0.0
SSO:000042554,0.0
SSO:000006305,0.0
SSO:000019250,0.0
SSO:000010472,0.0
SSO:000005726,0.0
SSO:000024566,0.0
SSO:000042723,0.0
SSO:000006983,0.0
SSO:000005206,0.0
SSO:000030935,0.0
SSO:000033616,0.0
SSO:000024127,0.0
SSO:000001972,0.0
SSO:000001134,0.0
SSO:000042338,0.0
SSO:000012960,0.0
SSO:000042315,0.0
SSO:000044104,0.0
SSO:000002028,0.0
SSO:000019480,0.0
SSO:000007178,0.0
SSO:000020988,0.0
SSO:000005523,0.0
SSO:000004169,0.0
SSO:000002855,0.0
SSO:000032932,0.0
SSO:000021606,0.0
SSO:000017379,0.0
SSO:000011073,0.0
SSO:000033765,0.0
SSO:000010400,0.0
SSO:000035633,0.0
SSO:000012002,0.0
SSO:000013119,0.0
SSO:000025615,0.0
SSO:000012222,0.0
SSO:000020407,0.0
SSO:000019072,0.0
SSO:000009334,0.0
SSO:000012036,0.0
SSO:000035257,0.0
SSO:000030850,0.0
SSO:000024130,0.0
SSO:000043755,0.0
SSO:000010319,0.0
SSO:000018644,0.0
SSO:000000146,0.0
SSO:000010696,0.0
SSO:000009528,0.0
SSO:000030944,0.0
SSO:000005273,0.0
SSO:000029053,0.0
SSO:000007707,0.0
SSO:000025372,0.0
SSO:000029577,0.0
SSO:000029229,0.0
SSO:000019160,0.0
SSO:000025385,0.0
SSO:000001985,0.0
SSO:000025208,0.0
SSO:000018910,0.0
SSO:000034024,0.0
SSO:000017884,0.0
SSO:000033065,0.0
SSO:000019041,0.0
SSO:000002929,0.0
SSO:000010501,0.0
SSO:000039892,0.0
SSO:000020283,0.0
SSO:000011530,0.0
SSO:000020148,0.0
SSO:000000340,0.0
SSO:000042259,0.0
SSO:000010080,0.0
SSO:000013404,0.0
SSO:000016675,0.0
SSO:000008879,0.0
SSO:000043092,0.0
SSO:000010485,0.0
SSO:000012252,0.0
SSO:000017356,0.0
SSO:000024129,0.0
SSO:000004709,0.0
SSO:000031306,0.0
SSO:000001181,0.0
SSO:000007672,0.0
SSO:000021539,0.0
SSO:000043725,0.0
SSO:000043644,0.0
SSO:000020549,0.0
SSO:000031332,0.0
SSO:000004672,0.0
SSO:000005056,0.0
SSO:000029178,0.0
SSO:000003688,0.0
SSO:000012668,0.0
SSO:000000986,0.0
SSO:000026297,0.0
SSO:000032345,0.0
SSO:000018858,0.0
SSO:000025064,0.0
SSO:000021234,0.0
SSO:000005967,0.0
SSO:000012679,0.0
SSO:000021795,0.0
SSO:000033856,0.0
SSO:000029315,0.0
SSO:000030143,0.0
SSO:000010255,0.0
SSO:000017922,0.0
SSO:000029600,0.0
SSO:000008014,0.0
SSO:000012736,0.0
SSO:000003905,0.0
SSO:000017683,0.0
SSO:000019607,0.0
SSO:000009370,0.0
SSO:000019570,0.0
SSO:000010071,0.0
SSO:000017412,0.0
SSO:000008881,0.0
SSO:000009763,0.0
SSO:000001170,0.0
SSO:000035753,0.0
SSO:000005969,0.0
SSO:000005779,0.0
SSO:000029496,0.0
SSO:000011557,0.0
SSO:000006213,0.0
SSO:000022681,0.0
SSO:000004053,0.0
SSO:000011559,0.0
SSO:000029489,0.0
SSO:000029036,0.0
SSO:000013084,0.0
SSO:000034724,0.0
SSO:000003006,0.0
SSO:000004698,0.0
SSO:000013374,0.0
SSO:000036545,0.0
SSO:000033729,0.0
SSO:000029804,0.0
SSO:000017089,0.0
SSO:000022925,0.0
SSO:000031474,0.0
SSO:000043109,0.0
SSO:000001043,0.0
SSO:000003164,0.0
SSO:000026307,0.0
SSO:000019135,0.0
SSO:000002075,0.0
SSO:000004125,0.0
SSO:000020884,0.0
SSO:000000033,0.0
SSO:000003226,0.0
SSO:000006734,0.0
SSO:000005814,0.0
SSO:000007623,0.0
SSO:000035700,0.0
SSO:000000951,0.0
SSO:000043427,0.0
SSO:000008901,0.0
SSO:000025307,0.0
SSO:000036033,0.0
SSO:000010593,0.0
SSO:000010605,0.0
SSO:000042220,0.0
SSO:000042813,0.0
SSO:000020696,0.0
SSO:000013134,0.0
SSO:000010278,0.0
SSO:000010063,0.0
SSO:000024324,0.0
SSO:000012553,0.0
SSO:000009441,0.0
SSO:000008603,0.0
SSO:000003268,0.0
SSO:000003073,0.0
SSO:000000366,0.0
SSO:000021833,0.0
SSO:000042349,0.0
SSO:000008819,0.0
SSO:000033776,0.0
SSO:000033774,0.0
SSO:000038591,0.0
SSO:000003497,0.0
SSO:000000364,0.0
SSO:000028893,0.0
SSO:000008020,0.0
SSO:000001518,0.0
SSO:000017671,0.0
SSO:000031361,0.0
SSO:000002082,0.0
SSO:000005992,0.0
SSO:000003695,0.0
SSO:000003503,0.0
SSO:000003277,0.0
SSO:000000653,0.0
SSO:000002470,0.0
SSO:000017796,0.0
SSO:000035873,0.0
SSO:000009225,0.0
SSO:000036741,0.0
SSO:000033059,0.0
SSO:000044082,0.0
SSO:000044251,0.0
SSO:000020356,0.0
SSO:000033691,0.0
SSO:000018968,0.0
SSO:000020011,0.0
SSO:000029873,0.0
SSO:000020663,0.0
SSO:000017235,0.0
SSO:000011095,0.0
SSO:000021576,0.0
SSO:000008105,0.0
SSO:000005626,0.0
SSO:000009120,0.0
SSO:000020317,0.0
SSO:000022960,0.0
SSO:000044195,0.0
SSO:000025309,0.0
SSO:000039262,0.0
SSO:000024538,0.0
SSO:000010988,0.0
SSO:000017370,0.0
SSO:000007813,0.0
SSO:000019230,0.0
SSO:000018586,0.0
SSO:000022363,0.0
SSO:000031107,0.0
SSO:000024899,0.0
SSO:000023544,0.0
SSO:000013422,0.0
SSO:000029328,0.0
SSO:000030151,0.0
SSO:000044064,0.0
SSO:000036517,0.0
SSO:000011529,0.0
SSO:000033824,0.0
SSO:000001303,0.0
SSO:000042577,0.0
SSO:000020862,0.0
SSO:000002664,0.0
SSO:000009129,0.0
SSO:000000216,0.0
SSO:000002957,0.0
SSO:000003182,0.0
SSO:000043420,0.0
SSO:000013621,0.0
SSO:000019653,0.0
SSO:000022969,0.0
SSO:000018491,0.0
SSO:000021268,0.0
SSO:000025038,0.0
SSO:000012634,0.0
SSO:000021499,0.0
SSO:000002835,0.0
SSO:000012777,0.0
SSO:000017558,0.0
SSO:000002628,0.0
SSO:000005482,0.0
SSO:000030992,0.0
SSO:000036990,0.0
SSO:000024150,0.0
SSO:000003408,0.0
SSO:000012311,0.0
SSO:000043474,0.0
SSO:000008065,0.0
SSO:000024897,0.0
SSO:000012645,0.0
SSO:000002195,0.0
SSO:000043198,0.0
SSO:000023811,0.0
SSO:000042733,0.0
SSO:000035545,0.0
SSO:000005475,0.0
SSO:000020400,0.0
SSO:000024368,0.0
SSO:000017890,0.0
SSO:000021529,0.0
SSO:000017381,0.0
SSO:000002818,0.0
SSO:000018692,0.0
SSO:000042888,0.0
SSO:000024139,0.0
SSO:000012779,0.0
SSO:000035366,0.0
SSO:000012636,0.0
SSO:000020225,0.0
SSO:000010642,0.0
SSO:000010096,0.0
SSO:000012969,0.0
SSO:000012045,0.0
SSO:000019338,0.0
SSO:000010477,0.0
SSO:000042475,0.0
SSO:000018630,0.0
SSO:000010570,0.0
SSO:000019071,0.0
SSO:000010813,0.0
SSO:000017832,0.0
SSO:000007423,0.0
SSO:000012221,0.0
SSO:000037284,0.0
SSO:000005594,0.0
SSO:000023911,0.0
SSO:000013486,0.0
SSO:000016656,0.0
SSO:000010785,0.0
SSO:000008107,0.0
SSO:000030064,0.0
SSO:000002935,0.0
SSO:000006372,0.0
SSO:000021348,0.0
SSO:000030066,0.0
SSO:000042605,0.0
SSO:000030950,0.0
SSO:000017375,0.0
SSO:000026162,0.0
SSO:000018964,0.0
SSO:000033769,0.0
SSO:000003337,0.0
SSO:000005481,0.0
SSO:000011473,0.0
SSO:000019235,0.0
SSO:000009012,0.0
SSO:000007780,0.0
SSO:000033414,0.0
SSO:000000379,0.0
SSO:000007441,0.0
SSO:000025121,0.0
SSO:000019540,0.0
SSO:000009125,0.0
SSO:000033778,0.0
SSO:000024895,0.0
SSO:000006106,0.0
SSO:000006959,0.0
SSO:000010160,0.0
SSO:000025017,0.0
SSO:000021631,0.0
SSO:000011406,0.0
SSO:000013622,0.0
SSO:000020641,0.0
SSO:000000381,0.0
SSO:000020600,0.0
SSO:000043791,0.0
SSO:000029547,0.0
SSO:000023898,0.0
SSO:000018492,0.0
SSO:000043750,0.0
SSO:000020861,0.0
SSO:000002839,0.0
SSO:000042862,0.0
SSO:000031386,0.0
SSO:000020229,0.0
SSO:000005297,0.0
SSO:000002197,0.0
SSO:000012571,0.0
SSO:000012647,0.0
SSO:000008067,0.0
SSO:000002891,0.0
SSO:000029796,0.0
SSO:000030104,0.0
SSO:000025610,0.0
SSO:000007096,0.0
SSO:000028964,0.0
SSO:000007862,0.0
SSO:000021525,0.0
SSO:000021699,0.0
SSO:000007094,0.0
SSO:000030106,0.0
SSO:000004094,0.0
SSO:000021275,0.0
SSO:000021697,0.0
SSO:000012188,0.0
SSO:000008678,0.0
SSO:000031344,0.0
SSO:000019161,0.0
SSO:000020754,0.0
SSO:000004948,0.0
SSO:000011917,0.0
SSO:000025517,0.0
SSO:000043632,0.0
SSO:000019580,0.0
SSO:000017798,0.0
SSO:000003179,0.0
SSO:000010600,0.0
SSO:000010641,0.0
SSO:000033153,0.0
SSO:000002955,0.0
SSO:000038896,0.0
SSO:000008141,0.0
